result results
ancestor ancestors
fires fire
weekend weekends
educations education
militarys military
liverworts liverwort
projects project
coordinates coordinate
yang yangs
computation computations
rodeos rodeo
reason reasons
melchiors melchior
teenagers teenager
stanfords stanford
attitude attitudes
modems modem
appliances appliance
helicopters helicopter
complaints complaint
glosses gloss
resorts resort
aliens alien
masterpiece masterpieces
dreyfus dreyfuss
navies navy navys
arenas arena
nixons nixon
ils il
porch porches
andrews andrew
card cards
cadet cadets
collectors collector
chinas china
mast masts
sentinels sentinel
pits pit
prayer prayers
glasgows glasgow
mixes mix
segment segments
cry cries
queenslands queensland
schiller schillers
n ns
label labels
pendulum pendulums
magicians magician
autographs autograph
flips flip
cowboys cowboy
nos no noes
bangladesh bangladeshs
shores shore
shrikes shrike
sonny sonnys
https http
blossoms blossom
upsets upset
pancakes pancake
slaves slave
martin martins
seats seat
scales scale
moshav moshavim
switches switch
belt belts
payoff payoffs
fig figs
redevelopments redevelopment
string strings
pacifist pacifists
taylor taylors
mvps mvp
stabilizers stabilizer
pictures picture
winks wink
designations designation
laps lap
cable cables
supplies supply
cheetah cheetahs
thumbs thumb
rotation rotations
tide tides
tapings taping
cult cults
taking takings
butterflies butterfly
stingers stinger
nigerien nigeriens
moles mole
angels angel
tamarins tamarin
secret secrets
milwaukees milwaukee
manuscript manuscripts
norways norway
airport airports
moke mokes
cardinals cardinal
trespasser trespassers
orchestras orchestra
adjustment adjustments
beaches beach
showing showings
halves half
aspects aspect
windows window
synagogues synagogue
temples temple
choices choice
doubles double
sufis sufi
hill hills
examples example
heroines heroine
shifts shift
official officials
don dons
memoirs memoir
decks deck
assets asset
trainers trainer
chemists chemist
wrestler wrestlers
scout scouts
atheists atheist
tobacco tobaccos
curse curses
bengal bengals
clean cleans cleanses
natural naturals
reservations reservation
flamingos flamingo
ed eds
attorney attorneys
lower lowers
loop loops
quark quarks
science sciences
insurgents insurgent
argentinas argentina
john johns
go goes gos
capybara capybaras
penitent penitents
synthesis syntheses
transformations transformation
fixtures fixture
substitution substitutions
olmec olmecs
edges edge
omayyads omayyad
tickets ticket
annes anne
governor governors
shirts shirt
castle castles
operator operators
fact facts
mean means
corymbs corymb
cations cation
changs chang
prescription prescriptions
tais tai
credentials credential
assertions assertion
segovia segovias
possibilities possibility
handels handel
hermans herman
knight knights
inventory inventories
strip strips
reign reigns
depots depot
geyser geysers
snails snail
limb limbs
surnames surname
dwellings dwelling
gaskells gaskell
canards canard
friday fridays
edison edisons
dialect dialects
saxes sax
crossopterygian crossopterygians
hostages hostage
indonesias indonesia
multiplex multiplexes
arrests arrest
shadows shadow
hens hen
animals animal
fast fasts
storylines storyline
ceo ceos
nouns noun
floors floor
geometries geometry
deaneries deanery
crosses cross
gadgets gadget
creators creator
strengths strength
essays essay
bowl bowls
north norths
teammates teammate
zhou zhous
rhino rhinos
ovum ova
cutting cuttings
snouts snout
airs air
dragonfly dragonflies
saharas sahara
crawfords crawford
impairment impairments
squads squad
abbots abbot
transmitter transmitters
niche niches
text texts
numbers number
wheeler wheelers
apc apcs
wedding weddings
emergencies emergency
wingers winger
victorias victoria
xaviers xavier
rocket rockets
mascot mascots
library librarys libraries
jirga jirgas
lion lions
tournaments tournament
delays delay
kingston kingstons
aunts aunt
civilisations civilisation
amazon amazons
idea ideas
seasons season
message messages
stanislavskys stanislavsky
astronomers astronomer
launches launch
lampoon lampoons
capacities capacity
waterways waterway
macedonians macedonian
hesiod hesiods
prophets prophet
grass grasses
techs tech
dyes dye
pawns pawn
motels motel
moves move
norwegians norwegian
vertebra vertebras vertebrae
jumps jump
uniform uniforms
wolfs wolves wolf
herbs herb
killjoys killjoy
likes like
amateur amateurs
subclass subclasses
alliances alliance
penalty penalties
laurels laurel
pierce pierces
voltage voltages
crossovers crossover
entity entities
daughter daughters
coaster coasters
marmoset marmosets
effort efforts
rams ram
rus ru
nursery nurseries
me mes
empire empires
radii radius
activities activity
searchlight searchlights
electrons electron
replay replays
arums arum
canadians canadian
objects object
lists list
hfs hf
signal signals
communists communist
visit visits
union unions
serbs serb
cent cents
dolphin dolphins
owls owl
distance distances
quilt quilts
schizophrenia schizophrenias
snp snps
scandal scandals
albumss albums album
guy guys
call calls
riel riels
canid canids
oviducts oviduct
sums sum
reserves reserve
rounds round
salon salons
particle particles
buyer buyers
mays may
credit credits
doctors doctor
abbreviations abbreviation
gulls gull
peru perus
vessels vessel
cdnas cdna
sources source
magyars magyar
meanings meaning
variances variance
revival revivals
evenks evenk
labia labium
district districts
indian indians
cast casts
goal goals
gs g
thursdays thursday
ipod ipods
buttons button
code codes
movement movements
keyboardist keyboardists
scotts scott
discrepancies discrepancy
saxon saxons
transporters transporter
ads ad
pauls paul
densities density
common commons
bathhouses bathhouse
opticians optician
consul consuls
wines wine
sports sport
signature signatures
brands brand
highways highway
inputs input
menace menaces
harbours harbour
economist economists
tenor tenors
builders builder
sikorskys sikorsky
creoles creole
take takes
admissions admission
episode episodes
map maps
steppe steppes
organics organic
labours labour
seurat seurats
lyon lyons
freezes freeze
commentary commentaries
symmetry symmetries
duck ducks
lao laos
controversy controversies
handbooks handbook
bills bill
simon simons
simenons simenon
wisconsin wisconsins
heaven heavens
usns usn
game games
ion ions
genres genre
crosby crosbys
similarity similarities
anthologies anthology
opener openers
kilometer kilometers
conviction convictions
batteries battery batterys
categories category
loss losses
coulter coulters
olmsteds olmsted
israeli israelis
henchman henchmen
bowlers bowler
subscriptions subscription
escudos escudoss escudo
hindu hindus
branches branchs branch
obituaries obituary
icon icons
caramels caramel
rhos rho
copolymer copolymers
connections connection
danes dane
nurses nurse
side sides
primitives primitive
carson carsons
romance romances
tribe tribes
trumans truman
oracles oracle
cephalopods cephalopod
aerator aerators
screening screenings
steel steels
noise noises
tortoises tortoise
hermitage hermitages
sequoia sequoias
excess excesses
skinhead skinheads
unionist unionists
diapsid diapsids
debts debt
copyright copyrights
regulators regulator
regiment regiments
trainees trainee
departures departure
wu wus
presenter presenters
trilogies trilogy
clacks clack
variant variants
kitchener kitcheners
dickinsons dickinson
launchers launcher
briar briars
placements placement
huguenot huguenots
spacecraft spacecrafts
offenders offender
cosmetic cosmetics
strikes strike
pays pay
generalization generalizations
pelicans pelican
fantasy fantasies
law laws
truss trusses
repeaters repeater
struggles struggle
swamp swamps
calgarys calgary
monastery monasteries
fours four
yogas yoga
page pages
guerrillas guerrilla
diagram diagrams
golfer golfers
architectures architecture
necks neck
tail tails
creek creeks
origin origins
horse horses
claw claws
agamemnons agamemnon
treaties treaty
r rs
companys company companies
aqueducts aqueduct
vein veins
harrison harrisons
alexandrines alexandrine
orchard orchards
fellows fellow
christ christs
probability probabilities
computer computers
claim claims
dynasties dynasty
dubs dub
removes remove
messenger messengers
trombones trombone
beverage beverages
rugs rug
imagination imaginations
spirits spirit
descendants descendant
subscribers subscriber
washington washingtons
perspective perspectives
factions faction
escort escorts
booby boobies
trips trip
exhibitions exhibition
hydrocarbons hydrocarbon
railroads railroad
princess princesses
investigation investigations
definitions definition
tales tale
highland highlands
destroyers destroyer
anchors anchor
pratincole pratincoles
band bands
search searches
settler settlers
beavers beaver
luke lukes
remakes remake
mos mo
selfs self
us u
sauce sauces
griot griots
gallon gallons
scots scot
millions million
english englishs
stanhopes stanhope
hop hops
scholar scholars
psychologists psychologist
slab slabs
hamlets hamlet
tabs tab
exits exit
romania romanias
chariots chariot
statutes statute
producers producer
imams imam
chip chips
two twos
augustinian augustinians
virtues virtue
nancys nancy
controls control
emmys emmy
tragedy tragedies
tools tool
worcesters worcester
ruler rulers
boones boone
degree degrees
historians historian
custom customs
communitys community communities
midazolams midazolam
rosa rosas
lawrence lawrences
aerial aerials
torpedo torpedoes
mathematician mathematicians
soap soaps
petrels petrel
lieutenant lieutenants
tahitian tahitians
texture textures
galloways galloway
macs mac
bridge bridges
cab cabs
cuba cubas
newsletter newsletters
honours honour
piece pieces
cymbalist cymbalists
requirements requirement
bomber bombers
grace graces
affiliations affiliation
monks monk
sacrament sacraments
disasters disaster
asias asia
kidnapping kidnappings
windshield windshields
mussolinis mussolini
barker barkers
worm worms
petal petals
ending endings
sopranos soprano
klein kleins
ambulance ambulances
heads head
canon canons
nucleotides nucleotide
vonnegut vonneguts
stations station
revolution revolutions
wars war
printer printers
rouges rouge
linden lindens
postman postmans
fly flies
kinds kind
eyes eye
valentine valentines
acquisitions acquisition
penguins penguin
atlantas atlanta
offsprings offspring
illustrations illustration
team teams
kochs koch
geckos gecko
villages village
booms boom
item items
mores more
lily lilies
manitobas manitoba
honors honor
marshals marshal
vfws vfw
gui guis
dragon dragons
ticks tick
win wins
flowers flower
wires wire
fraternitys fraternity
reprints reprint
horseshoes horseshoe
i iss
colons colon
mills mill
gardner gardners
tourist tourists
pop pops
companion companions
mines mine
portuguese portugueses
spider spiders
will wills
rogue rogues
traders trader
retina retinas
tracys tracy
hats hat
witch witches
cassette cassettes
americans american
iran irans
chat chats
bethlehem bethlehems
rescues rescue
repulsion repulsions
sectionals sectional
chemical chemicals
charge charges
chlorate chlorates
ell ells
badge badges
kenya kenyas
estimate estimates
constant constants
foot foots feet
size sizes
heaps heap
albertas alberta
pilgrim pilgrims
goatskins goatskin
shapes shape
dories dory
babas baba
characteristic characteristics
bulb bulbs
firemen fireman
islamist islamists
reactors reactor
birthday birthdays
coppolas coppola
exporters exporter
orioles oriole
baronetcies baronetcy
brothers brethren brother
cesspools cesspool
mestizo mestizos
saturns saturn
suv suvs
maharajas maharaja
mirrors mirror
ventriloquists ventriloquist
cylinder cylinders
holders holder
cap caps
baseball baseballs
parrots parrot
spain spains
watch watches
vegas vega
real reals
forewings forewing
sunday sundays
theres there
ruths ruth
agents agent
rami ramus
imperial imperials
weeknight weeknights
blogs blog
meeting meetings
finalist finalists
jat jats
walk walks
evolutions evolution
veterans veteran
sword swords
seminary seminaries
funks funk
woods wood
qualifier qualifiers
courthouse courthouses
croatian croatians
policies policy
planters planter
cantatas cantata
freshman freshmen
intruder intruders
bits bit
protein proteins
door doors
members member
actresses actress
cease ceases
arnold arnolds
rap raps
strains strain
society societys societies
grove groves
hungarian hungarians
liberal liberals
peddlers peddler
extra extras
demons demon
oxidoreductase oxidoreductases
classifier classifiers
igbos igbo
gas gases
lps lp
poem poems
puddings pudding
scholarship scholarships
democrats democrat
escapes escape
natos nato
cuckoo cuckoos
partnership partnerships
struts strut
profiles profile
fluctuations fluctuation
sectors sector
composition compositions
reruns rerun
wildfire wildfires
microbalance microbalances
z zs
qualification qualifications
striker strikers
transmission transmissions
chutes chute
ballots ballot
output outputs
documents document
industry industrys industries
comics comic
anteater anteaters
chart charts
mounts mount
partridges partridge
rings ring
citations citation
pas pa
uplands upland
lords lord
scorpion scorpions
leis lei
retailers retailer
baker bakers
ice ices
lane lanes
melody melodies
woodwinds woodwind
enterprises enterprise
lark larks
tariffs tariff
wavelength wavelengths
contracts contract
pillars pillar
fcc fccs
destinations destination
kens ken
gay gays
east easts
mickeys mickey
lectures lecture
agencies agency agencys
rib ribs
circles circle
volcano volcanoes
nelson nelsons
shoes shoe
begins begin
implements implement
ris ri
ridings riding
scenes scene
priorities priority
backs back
buck bucks
role roles
playmate playmates
hendrix hendrixs
integer integers
staircases staircase
cathedrals cathedral
homer homers
catalans catalan
ports port
syllables syllable
jihad jihads
strangers stranger
hs h
pigs pig
breaks break
sentiment sentiments
notes note
auckland aucklands
transferrin transferrins
brainpower brainpowers
henrys henry
frog frogs
presidents president
gabriel gabriels
pikes pike
seismograph seismographs
assist assists
peasant peasants
sedan sedans
lighthouse lighthouses
mutants mutant
calyx calyces
floppy floppies
sponsorships sponsorship
jar jars
alfalfa alfalfas
f fs
morning mornings
novels novel
devils devil
sting stings
inches inch
officers officer
histones histone
junior juniors
paragraph paragraphs
earls earl
professors professor
attempt attempts
winnipeg winnipegs
theme themes
synthesizer synthesizers
carrions carrion
sapphos sappho
frederick fredericks
wetland wetlands
icosahedra icosahedron
localisations localisation
neighborhood neighborhoods
oak oaks
invariant invariants
sliders slider
painters painter
leaflets leaflet
rook rooks
almoner almoners
cantons canton
europes europe
wells well
era eras
bulgaria bulgarias
kisses kiss
geographer geographers
papilla papillae
responsibilities responsibility
mankinds mankind
start starts
ugandas uganda
mason masons
shipyards shipyard
warlord warlords
swim swims
keepers keeper
prawns prawn
avons avon
energy energys energies
subdivisions subdivision
rhododendrons rhododendron
grandfathers grandfather
nuts nut
criterion criteria
chaplain chaplains
tax taxes
russians russian
earthquake earthquakes
blackouts blackout
principles principle
sikh sikhs
hole holes
stephens stephen
its it
loyalists loyalist
pea peas
ws w
indianas indiana
powell powells
ambiguity ambiguities
fractal fractals
adults adult
examination examinations
motorcycles motorcycle
stuart stuarts
aviaries aviary
giants giant
look looks
soloists soloist
choirs choir
expressions expression
zag zags
duels duel
estonians estonian
beethoven beethovens
scotland scotlands
darwin darwins
dps dp
laboratories laboratory
festival festivals
bulbils bulbil
aqua aquas
transfers transfer
hardcover hardcovers
townsends townsend
rice rices
lamas lama
delawares delaware
shelleys shelley
bed beds
weapons weapon
kit kits
purcell purcells
attack attacks
duplicates duplicate
target targets
sunnis sunni
graduates graduate
primary primaries
confession confessions
year years
expeditions expedition
libertarians libertarian
matrices matrix
cohan cohans
compilers compiler
pharaohs pharaoh
sierra sierras
aviations aviation
bronzes bronze
waltz waltzes
parkways parkway
orthodoxys orthodoxy
hawthorn hawthorns
tom toms
dinghy dinghies
portables portable
persians persian
alexander alexanders
lithuanians lithuanian
hit hits
deficiency deficiencies
spectrum spectrums
statement statements
remnant remnants
pitcher pitchers
trousers trouser
returns return
ams am
ensigns ensign
fragments fragment
surfaces surface
give gives
organisms organism
chairs chair
livys livy
machines machine
crossings crossing
allahs allah
cultures culture
cytokine cytokines
rockers rocker
montezuma montezumas
detail details
contests contest
logo logos
natives native
prefectures prefecture
thc thcs
kazakh kazakhs
interlocking interlockings
glaciers glacier
freeholder freeholders
quantities quantity
pouches pouch
planes plane
truck trucks
revenues revenue
caste castes
vipers viper
spielberg spielbergs
danzig danzigs
guess guesses
douglas douglass
mosques mosque
duet duets
toss tosses
reproductions reproduction
condoms condom
bravery braverys
combatants combatant
weights weight
disappearance disappearances
frazer frazers
balance balances
analysis analyses
ibis ibises
tonnes tonne
occupation occupations
internationals international
max maxs
chairlift chairlifts
motion motions
kingsnake kingsnakes
panthers panther
roman romans
rows row
translator translators
mollusc molluscs
defeat defeats
trap traps
offensives offensive
grand grands
intensities intensity
rape rapes
quads quad
outlet outlets
holds hold
ontario ontarios
joint joints
exposition expositions
stills still
rivals rival
sitcom sitcoms
adventures adventure
know knows
phase phases
fountain fountains
curve curves
civilian civilians
arab arabs
armenians armenian
stories story storys
toggle toggles
fines fine
shots shot
concept concepts
hoover hoovers
oaklands oakland
mallets mallet
yi yis
streetcars streetcar
garrisons garrison
toes toe
declarations declaration
exception exceptions
question questions
flows flow
loki lokis
theropods theropod
rest rests
experiences experience
flier fliers
buttercups buttercup
stresses stress
merchant merchants
defensive defensives
prisons prison
musket muskets
disputes dispute
religions religion
format formats
craters crater
sondheims sondheim
elijah elijahs
hitlers hitler
composite composites
shells shell
bearings bearing
facility facilities
complexes complex
masks mask
tv tvs
aquariums aquaria aquarium
lease leases
substances substance
font fonts
city cities citys
familiar familiars
enchantments enchantment
peel peels
goldman goldmans
embroidery embroideries
supermarkets supermarket
wind winds
cameraman cameramen
objective objectives
cortina cortinas
halogen halogens
grey greys
payment payments
affinity affinities
concerti concerto concertos
bolshevik bolsheviks
makers maker
benzodiazepines benzodiazepine
diesels diesel
papains papain
downing downings
frameworks framework
terns tern
dryers dryer
rainbows rainbow
dobbins dobbin
diamonds diamond
capetian capetians
flutes flute
masters master
tributary tributaries
absolutes absolute
pharmaceutical pharmaceuticals
regulation regulations
medulla medullae
academicians academician
sparta spartas
splits split
evils evil
boards board
frequencies frequency
instinct instincts
detective detectives
fornication fornications
jesuits jesuit
phosphatase phosphatases
shop shops
archangels archangel
forts fort
buffalos buffalo
scorer scorers
group groups
fossil fossils
titrations titration
medalists medalist
commander commanders
gesture gestures
borough boroughs
penicillins penicillin
playoff playoffs
threats threat
chancellor chancellors
kidney kidneys
convention conventions
antibodies antibody
river rivers
missouri missouris
beasts beast
frigate frigates
holland hollands
interviews interview
shudra shudras
anions anion
home homes
episcopalian episcopalians
drake drakes
ability abilities
martinis martini
titles title
porters porter
miles mile
joseph josephs
stable stables
maids maid
wastes waste
atolls atoll
pe pes
lattices lattice
love loves
metropolitan metropolitans
docs doc
dreaming dreamings
carroll carrolls
turrets turret
retrievers retriever
pirate pirates
coypu coypus
conquest conquests
scripts script
criminal criminals
chopper choppers
tm tms
das da
jerry jerrys
malory malorys
tractors tractor
semifinalists semifinalist
spokane spokanes
admirals admiral
skater skaters
shoots shoot
firearms firearm
marlins marlin
crowns crown
polygraphs polygraph
decades decade
uncle uncles
benefits benefit
force forces
harrisburg harrisburgs
comma commas
tithe tithes
dial dials
revision revisions
cofactor cofactors
elevator elevators
nigerians nigerian
basic basics
leafs leaves leaf
rickshaw rickshaws
controller controllers
adams adam
echinoderm echinoderms
suns sun
out outs
revolutionaries revolutionary
georgias georgia
motors motor
lamps lamp
girards girard
gods god
aeroplane aeroplanes
italians italian
cds cd
mexicans mexican
discuss discus discusses
wish wishes
regent regents
tubules tubule
recorder recorders
republicans republican
elf elves
benders bender
piazza piazzas
shrine shrines
church churches churchs
german germans
vermouth vermouths
tradition traditions
arp arps
luxembourg luxembourgs
spiller spillers
lennons lennon
steins stein
estates estate
promotions promotion
drummer drummers
surprises surprise
rugbys rugby
midland midlands
patriarch patriarchs
dislike dislikes
glenns glenn
sells sell
effluent effluents
hartford hartfords
restrictions restriction
racehorses racehorse
portico porticos
freeways freeway
winnings winning
match matches
bostons boston
asteroid asteroids
teach teaches
gypsy gypsys
triangles triangle
connotations connotation
hamelin hamelins
miracles miracle
jensen jensens
marker markers
minerals mineral
binaries binary
barbarians barbarian
defile defiles
clubs club
characters character
branching branchings
theatre theatres
keeps keep
duct ducts
refuelings refueling
republics republic
loyalties loyalty
bam bams
hannibals hannibal
redding reddings
taiwans taiwan
symbol symbols
seal seals
rail rails
image images
raiders raider
watson watsons
hospitals hospital
wagers wager
guitarist guitarists
canada canadas
bolt bolts
elizabeth elizabeths
doles dole
titan titans
bases base
handicaps handicap
indictions indiction
elements element
protests protest
den dens
peripheral peripherals
masculinities masculinity
layer layers
townships township
dividend dividends
regency regencies
pal pals
building buildings
mice mouse
penelopes penelope
templar templars
vampires vampire
right rights
chapter chapters
assignment assignments
name names
father fathers
environments environment
talkie talkies
secretaries secretary
centre centres
rain rains
junctions junction
meat meats
soviets soviet
price prices
contractors contractor
peruvian peruvians
memos memo
mellons mellon
guardian guardians
eruption eruptions
waterloo waterloos
moon moons
resistances resistance
fault faults
pest pests
gift gifts
exposes expose
protestant protestants
astronaut astronauts
mountains mountain
dakotas dakota
media mediums medium
trilobite trilobites
cameroons cameroon
sheens sheen
approaches approach
meteorologist meteorologists
digs dig
terrys terry
flags flag
sawyers sawyer
spores spore
mansions mansion
panzer panzers
modification modifications
peccary peccaries
lowland lowlands
editions edition
artists artist
franc francs
week weeks
separatist separatists
commissions commission
hanuman hanumans
claimants claimant
elephant elephants
aviators aviator
coordinators coordinator
marsh marshes
demographic demographics
versions version
haikus haiku
wattle wattles
entrance entrances
habits habit
dos do
vertigos vertigo
dents dent
sin sins
wolfe wolfes
cascades cascade
abas aba
hornbill hornbills
garages garage
sikhism sikhisms
flares flare
biography biographies
tattoos tattoo
amendment amendments
jamaica jamaicas
stanleys stanley
germany germanys
lancaster lancasters
slogan slogans
screen screens
trotters trotter
procedure procedures
prophecy prophecies
brent brents
futures future
trust trusts
clyde clydes
magnets magnet
zoo zoos
clients client
restorations restoration
predator predators
bailey baileys
risks risk
marine marines
polyhedron polyhedra
liverpools liverpool
reply replies
stds std
jungles jungle
plays play
chord chords
prospect prospects
juvenile juveniles
gentleman gentlemen gentlemens
gandhis gandhi
supporter supporters
columella columellas
cypriot cypriots
blobs blob
faces face
marx marxs
behavior behaviors
drive drives
stitches stitch
council councils
commissioner commissioners
separates separate
ptolemies ptolemy
x xs
therapies therapy
parents parent
creation creations
footballs football
drafts draft
sculpture sculptures
membranes membrane
corbett corbetts
poisoning poisonings
arcs arc
radicals radical
female females
associates associate
hammer hammers
somerset somersets
basilicas basilica
regimes regime
shields shield
bandit bandits
catches catch
monomer monomers
sorrow sorrows
gains gain
saving savings
stimuli stimulus
phones phone
mummies mummys mummy
tactics tactic
address addresses
nauru naurus
neuropathies neuropathy
stevenss stevens
beetles beetle
intellectuals intellectual
serviceman servicemen
crow crows
susannas susanna
heroes hero
yorkshires yorkshire
franchise franchises
twin twins
values value
s ss
superintendent superintendents
semis semi
dormice dormouse
lie lies
avenue avenues
africas africa
spelling spellings
burn burns
dioceses diocese
stroke strokes
nematode nematodes
archaeologists archaeologist
nepal nepals
pennant pennants
refund refunds
boot boots
cyclists cyclist
lets let
bellerophons bellerophon
pip pips
cups cup
bloods blood
glide glides
togo togos
commanderies commandery
vibrations vibration
judaism judaisms
post posts
dunes dune
antenna antennas
brines brine
victor victors
coconuts coconut
alberts albert
red reds
girdles girdle
stacks stack
radars radar
owner owners
truths truth
cave caves
transcripts transcript
homosexuality homosexualities
hosts host
schoolss schools school
favourite favourites
boxer boxers
eries erie
marten martens
fence fences
fiats fiat
oklahoma oklahomas
sixes six
multiplicity multiplicities
squadron squadrons
marys mary
expo expos
lake lakes
ukraine ukraines
person persons
ireland irelands
velour velours
skies sky
fiber fibers
knots knot
moderate moderates
nawab nawabs
standard standards
videos video
colour colours
transactions transaction
columbias columbia
runners runner
lasers laser
chases chase
applications application
brazilian brazilians
bunker bunkers
changer changers
pond ponds
cutters cutter
assassin assassins
cancer cancers
papyrus papyri
passports passport
ligament ligaments
galley galleys
ritual rituals
newscast newscasts
individuals individual
sheriff sheriffs
microtubule microtubules
goddesses goddess
golem golems
falls fall
sonnet sonnets
torts tort
disorder disorders
bureau bureaus
franklins franklin
sportscasters sportscaster
casino casinos
jeeps jeep
centuries century
boardwalks boardwalk
monastic monastics
epistles epistle
counts count
printing printings
currencies currency
wellingtons wellington
displays display
holly hollys
doubleheader doubleheaders
visa visas
seller sellers
containers container
telescope telescopes
lengths length
glove gloves
pastors pastor
medusas medusa
view views
stipends stipend
limits limit
yorks york
casks cask
iraqi iraqis
protagonists protagonist
personality personalities
reporters reporter
malls mall
instabilities instability
grooms groom
rediffusions rediffusion
customers customer
closes close
pathway pathways
cliffs cliff
wharton whartons
depositors depositor
trigger triggers
status statuses
roll rolls
dins din
beckett becketts
pixels pixel
neurons neuron
rush rushes
secs sec
infections infection
majors major
maneuvers maneuver
latino latinos
savages savage
hulls hull
matter matters
aprils april
decisions decision
kilometres kilometre
newtons newton
gun guns
invertebrate invertebrates
cousins cousin
metals metal
trolleys trolley
apprentices apprentice
classic classics
minutes minute
read reads
countries countrys country
doges doge
infant infants
slavs slav
suburb suburbs
journalist journalists
britains britain
loge loges
poets poet
sections section
mrta mrtas
musicians musician
disabilities disability
murders murder
noah noahs
brigade brigades
disease diseases
pleasure pleasures
footballer footballers
predictions prediction
ammonites ammonite
interfaces interface
bantamweight bantamweights
diacritics diacritic
visitor visitors
venues venue
arranger arrangers
dreams dream
doctrines doctrine
gateway gateways
zulu zulus
top tops
transferase transferases
mammal mammals
personas persona
mango mangos
museums museum
adaptation adaptations
greyhound greyhounds
researchers researcher
semifinals semifinal
tangos tango
lung lungs
treat treats
duces duce
saves save
roosevelts roosevelt
tells tell
steamers steamer
js j
travels travel
drivers driver
leacock leacocks
appointees appointee
serifs serif
killing killings
emissions emission
tissue tissues
transport transports
albanians albanian
nys ny
fabric fabrics
summary summaries
ottomans ottoman
tramways tramway
clip clips
blogger bloggers
sees see
floodlight floodlights
way ways
submarine submarines
psychotherapy psychotherapies
special specials
shootouts shootout
walkers walker
brains brain
camera cameras
saturday saturdays
israel israels
dietrichs dietrich
ministry ministrys ministries
labs lab
processor processors
extraction extractions
challenges challenge
symposia symposium
probe probes
tornado tornadoes
ultimates ultimate
boulders boulder
passages passage
robin robins
ps p
sympathies sympathy
trophy trophies
emus emu
herr herrs
paisleys paisley
difference differences
conscience consciences
tays tay
makes make
rules rule
alabama alabamas
boundaries boundary
warblers warbler
teas tea
scythian scythians
portion portions
punch punches
footpath footpaths
croat croats
reactions reaction
parrys parry
chiefs chief
wineries winery
macon macons
legislator legislators
plaza plazas
heralds herald
broadcasts broadcast
a as
patients patient
function functions
purpose purposes
tiamats tiamat
bromide bromides
guide guides
handler handlers
fertilizers fertilizer
kites kite
souvenir souvenirs
styles style
prohibitions prohibition
violinists violinist
pyrotechnics pyrotechnic
situation situations
opponent opponents
bug bugs
usages usage
olympiads olympiad
speers speer
eaters eater
lb lbs
whites white
seminar seminars
aid aids
stereotypes stereotype
flood floods
platforms platform
couples couple
swimmer swimmers
bombing bombings
jets jet
fruits fruit
cemeteries cemetery
caterpillars caterpillar
chime chimes
neutron neutrons
fans fan
pattern patterns
turners turner
barrio barrios
maestros maestro
revolts revolt
bridget bridgets
rabbit rabbits
franks frank
check checks
raids raid
staff staffs
thiefs thief
screenwriter screenwriters
australia australias
warnings warning
rites rite
fantasia fantasias
capital capitals
limousine limousines
ukrainians ukrainian
bricks brick
elections election
smoothbore smoothbores
types type
carriers carrier
eagle eagles
stairway stairways
factorials factorial
medals medal
obstacle obstacles
dealership dealerships
territorys territory territories
cad cads
illusions illusion
tank tanks
area areas
originals original
michael michaels
attackers attacker
bites bite
academic academics
mortgagor mortgagors
witnesses witness
zealot zealots
asians asian
railway railways
domain domains
trademarks trademark
household households
colleges college
subgroup subgroups
slot slots
bennetts bennett
winters winter
jagger jaggers
creature creatures
turns turn
dj djs
border borders
migrant migrants
piston pistons
blackburns blackburn
schmidt schmidts
vindication vindications
saudis saudi
masses mass
tease teases
donations donation
ends end
neanderthal neanderthals
flats flat
blanket blankets
old olds
depiction depictions
provisions provision
bests best
citizen citizens
wagners wagner
angles angle
cigars cigar
novelists novelist
lawyers lawyer
swing swings
finlands finland
cid cids
ridges ridge
richardsons richardson
almoravids almoravid
solids solid
indicator indicators
developers developer
iraq iraqs
maul mauls
cape capes
packs pack
paper papers
defenses defense
chapmans chapman
extension extensions
commentator commentators
electrodes electrode
burrow burrows
backpack backpacks
pairs pair
lineups lineup
roads road
conditions condition
chefs chef
fisheries fishery
retreat retreats
filings filing
sabayons sabayon
prince princes
stands stand
additions addition
transits transit
monuments monument
convoy convoys
crayon crayons
realm realms
distributors distributor
generals general
annas anna
beam beams
fills fill
sofias sofia
inscription inscriptions
judge judges
cbcs cbc
dreamer dreamers
kinase kinases
symphony symphonies
ferry ferries
pinters pinter
herschel herschels
water waters
bears bear
tolkien tolkiens
drawing drawings
collapse collapses
muscles muscle
material materials
methods method
reviewer reviewers
contact contacts
spikes spike
acceleration accelerations
saga sagas
heir heirs
cycles cycle
star stars
change changes
lesson lessons
trumpeter trumpeters
afghans afghan
shooters shooter
satirist satirists
laugh laughs
gudgeon gudgeons
wages wage
elevation elevations
he hes
be bess
cincinnati cincinnatis
ferns fern
headers header
prussians prussian
satellite satellites
ans an
bag bags
financings financing
grenade grenades
skin skins
tracks track
reach reaches
opens open
interval intervals
presses press presss
grasshopper grasshoppers
reagan reagans
retrials retrial
horde hordes
fiji fijis
steele steeles
burbanks burbank
link links
cavity cavities
reservoir reservoirs
prototypes prototype
jersey jerseys
simulator simulators
magazine magazines
bleeder bleeders
ones one
parallelograms parallelogram
priest priests
bedes bede
institution institutions
cockpit cockpits
yogi yogis
e es
malaysian malaysians
audibles audible
deposits deposit
sculptor sculptors
brute brutes
legs leg
interleukins interleukin
capabilities capability
reefs reef
macks mack
